STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,CLINTON_VOTES,CLINTON_%,VOTE_DIFF,PER_DIFF
VIRGINIA,SALEMCITY,51,775,4254,0.370,4202,0.344,-52,-0.026
VIRGINIA,STAUNTONCITY,51,790,3756,0.390,5333,0.474,1577,0.084
VIRGINIA,SUFFOLKCITY,51,800,15233,0.473,23280,0.538,8047,0.065
VIRGINIA,VIRGINIABEACHCITY,51,810,70666,0.402,91032,0.448,20366,0.046
VIRGINIA,WAYNESBOROCITY,51,820,2792,0.351,3764,0.409,972,0.058
VIRGINIA,WILLIAMSBURGCITY,51,830,2216,0.513,5206,0.683,2990,0.170
VIRGINIA,WINCHESTERCITY,51,840,3967,0.425,5164,0.484,1197,0.059
WASHINGTON,ADAMS,53,001,1315,0.256,1299,0.273,-16,0.017
WASHINGTON,ASOTIN,53,003,3319,0.378,3134,0.314,-185,-0.064
WASHINGTON,BENTON,53,005,21549,0.322,26360,0.315,4811,-0.007
WASHINGTON,CHELAN,53,007,10471,0.356,13032,0.378,2561,0.022
WASHINGTON,CLALLAM,53,009,17049,0.464,17677,0.436,628,-0.028
WASHINGTON,CLARK,53,011,79538,0.467,92757,0.445,13219,-0.022
WASHINGTON,COLUMBIA,53,013,605,0.287,526,0.236,-79,-0.051
WASHINGTON,COWLITZ,53,015,21589,0.508,17908,0.380,-3681,-0.128
WASHINGTON,DOUGLAS,53,017,4306,0.322,4918,0.309,612,-0.013
WASHINGTON,FERRY,53,019,1201,0.359,1098,0.301,-103,-0.058
WASHINGTON,FRANKLIN,53,021,5188,0.321,8886,0.361,3698,0.040
WASHINGTON,GARFIELD,53,023,365,0.277,279,0.220,-86,-0.057
WASHINGTON,GRANT,53,025,7779,0.299,7810,0.267,31,-0.032
WASHINGTON,GRAYSHARBOR,53,027,14583,0.522,12020,0.410,-2563,-0.112
WASHINGTON,ISLAND,53,029,18216,0.472,20960,0.473,2744,0.001
WASHINGTON,JEFFERSON,53,031,11610,0.624,12656,0.606,1046,-0.018
WASHINGTON,KING,53,033,580378,0.650,718322,0.698,137944,0.048
WASHINGTON,KITSAP,53,035,60796,0.513,63156,0.490,2360,-0.023
WASHINGTON,KITTITAS,53,037,6731,0.418,7489,0.388,758,-0.030
WASHINGTON,KLICKITAT,53,039,4036,0.437,4194,0.379,158,-0.058
WASHINGTON,LEWIS,53,041,10726,0.331,9654,0.274,-1072,-0.057
WASHINGTON,LINCOLN,53,043,1706,0.294,1244,0.212,-462,-0.082
WASHINGTON,MASON,53,045,12894,0.508,11993,0.414,-901,-0.094
WASHINGTON,OKANOGAN,53,047,6309,0.386,6298,0.364,-11,-0.022
WASHINGTON,PACIFIC,53,049,5570,0.534,4620,0.421,-950,-0.113
WASHINGTON,PENDOREILLE,53,051,2310,0.373,1934,0.276,-376,-0.097
WASHINGTON,PIERCE,53,053,158231,0.505,172538,0.479,14307,-0.026
WASHINGTON,SANJUAN,53,055,6589,0.653,7172,0.644,583,-0.009
WASHINGTON,SKAGIT,53,057,25131,0.481,26690,0.460,1559,-0.021
WASHINGTON,SKAMANIA,53,059,2374,0.460,2232,0.383,-142,-0.077
WASHINGTON,SNOHOMISH,53,061,156468,0.530,185227,0.522,28759,-0.008
WASHINGTON,SPOKANE,53,063,87490,0.432,93767,0.397,6277,-0.035
WASHINGTON,STEVENS,53,065,6822,0.335,5767,0.247,-1055,-0.088
WASHINGTON,THURSTON,53,067,62650,0.555,68798,0.513,6148,-0.042
WASHINGTON,WAHKIAKUM,53,069,1021,0.457,832,0.343,-189,-0.114
WASHINGTON,WALLAWALLA,53,071,8257,0.360,9694,0.370,1437,0.010
WASHINGTON,WHATCOM,53,073,48268,0.534,60340,0.532,12072,-0.002
WASHINGTON,WHITMAN,53,075,8287,0.460,8146,0.452,-141,-0.008
WASHINGTON,YAKIMA,53,077,28474,0.391,31291,0.392,2817,0.001
WEST-VIRGINIA,BARBOUR,54,001,2636,0.396,1222,0.200,-1414,-0.196
WEST-VIRGINIA,BERKELEY,54,003,11888,0.362,12321,0.284,433,-0.078
WEST-VIRGINIA,BOONE,54,005,5890,0.583,1790,0.204,-4100,-0.379
WEST-VIRGINIA,BRAXTON,54,007,3014,0.502,1321,0.259,-1693,-0.243
WEST-VIRGINIA,BROOKE,54,009,5460,0.511,2568,0.265,-2892,-0.246
WEST-VIRGINIA,CABELL,54,011,16328,0.436,11447,0.341,-4881,-0.095
WEST-VIRGINIA,CALHOUN,54,013,1253,0.439,456,0.173,-797,-0.266
WEST-VIRGINIA,CLAY,54,015,1824,0.451,568,0.190,-1256,-0.261
WEST-VIRGINIA,DODDRIDGE,54,017,792,0.250,362,0.126,-430,-0.124
WEST-VIRGINIA,FAYETTE,54,019,8860,0.529,4290,0.277,-4570,-0.252
WEST-VIRGINIA,GILMER,54,021,1153,0.406,545,0.211,-608,-0.195
WEST-VIRGINIA,GRANT,54,023,944,0.190,512,0.103,-432,-0.087
WEST-VIRGINIA,GREENBRIER,54,025,4988,0.422,3765,0.265,-1223,-0.157
WEST-VIRGINIA,HAMPSHIRE,54,027,2444,0.307,1580,0.182,-864,-0.125
WEST-VIRGINIA,HANCOCK,54,029,6829,0.482,3262,0.255,-3567,-0.227
WEST-VIRGINIA,HARDY,54,031,1606,0.307,1155,0.204,-451,-0.103
WEST-VIRGINIA,HARRISON,54,033,13102,0.433,7694,0.271,-5408,-0.162
WEST-VIRGINIA,JACKSON,54,035,5332,0.410,2663,0.216,-2669,-0.194
WEST-VIRGINIA,JEFFERSON,54,037,9202,0.465,9518,0.388,316,-0.077
WEST-VIRGINIA,KANAWHA,54,039,42321,0.489,28263,0.368,-14058,-0.121
WEST-VIRGINIA,LEWIS,54,041,1863,0.343,1347,0.194,-516,-0.149
WEST-VIRGINIA,LINCOLN,54,043,2378,0.519,1459,0.204,-919,-0.315
WEST-VIRGINIA,LOGAN,54,045,7760,0.541,2092,0.168,-5668,-0.373
WEST-VIRGINIA,MARION,54,049,12082,0.482,6964,0.298,-5118,-0.184
WEST-VIRGINIA,MARSHALL,54,051,6379,0.427,2918,0.219,-3461,-0.208
WEST-VIRGINIA,MASON,54,053,5374,0.451,2081,0.203,-3293,-0.248
WEST-VIRGINIA,MCDOWELL,54,047,4464,0.618,1438,0.230,-3026,-0.388
WEST-VIRGINIA,MERCER,54,055,9052,0.409,4704,0.203,-4348,-0.206
WEST-VIRGINIA,MINERAL,54,057,3444,0.308,2050,0.176,-1394,-0.132
WEST-VIRGINIA,MINGO,54,059,5912,0.562,1370,0.144,-4542,-0.418
WEST-VIRGINIA,MONONGALIA,54,061,16136,0.476,14699,0.400,-1437,-0.076
WEST-VIRGINIA,MONROE,54,063,2321,0.389,1111,0.190,-1210,-0.199
WEST-VIRGINIA,MORGAN,54,065,2086,0.341,1573,0.203,-513,-0.138
WEST-VIRGINIA,NICHOLAS,54,067,4718,0.463,1840,0.192,-2878,-0.271
WEST-VIRGINIA,OHIO,54,069,8406,0.418,5493,0.302,-2913,-0.116
WEST-VIRGINIA,PENDLETON,54,071,1367,0.390,729,0.224,-638,-0.166
WEST-VIRGINIA,PLEASANTS,54,073,1333,0.395,621,0.195,-712,-0.200
WEST-VIRGINIA,POCAHONTAS,54,075,1565,0.402,928,0.253,-637,-0.149
WEST-VIRGINIA,PRESTON,54,077,3944,0.332,2470,0.194,-1474,-0.138
WEST-VIRGINIA,PUTNAM,54,079,9223,0.370,5884,0.233,-3339,-0.137
WEST-VIRGINIA,RALEIGH,54,081,11522,0.387,6443,0.216,-5079,-0.171
WEST-VIRGINIA,RANDOLPH,54,083,4880,0.426,2735,0.249,-2145,-0.177
WEST-VIRGINIA,RITCHIE,54,085,1060,0.255,496,0.121,-564,-0.134
WEST-VIRGINIA,ROANE,54,087,2599,0.428,1222,0.230,-1377,-0.198
WEST-VIRGINIA,SUMMERS,54,089,2489,0.453,1190,0.243,-1299,-0.210
WEST-VIRGINIA,TAYLOR,54,091,1943,0.418,1491,0.226,-452,-0.192
WEST-VIRGINIA,TUCKER,54,093,1382,0.389,751,0.215,-631,-0.174
WEST-VIRGINIA,TYLER,54,095,1386,0.330,507,0.137,-879,-0.193
WEST-VIRGINIA,UPSHUR,54,097,2998,0.326,1766,0.190,-1232,-0.136
WEST-VIRGINIA,WAYNE,54,099,8363,0.452,3357,0.219,-5006,-0.233
WEST-VIRGINIA,WEBSTER,54,101,1943,0.529,556,0.185,-1387,-0.344
WEST-VIRGINIA,WETZEL,54,103,3293,0.474,1359,0.215,-1934,-0.259
WEST-VIRGINIA,WIRT,54,105,714,0.341,386,0.159,-328,-0.182
WEST-VIRGINIA,WOOD,54,107,13111,0.363,8400,0.233,-4711,-0.130
WEST-VIRGINIA,WYOMING,54,109,3666,0.425,1062,0.135,-2604,-0.290
WISCONSIN,ADAMS,55,001,5447,0.521,3745,0.370,-1702,-0.151
WISCONSIN,ASHLAND,55,003,5805,0.631,4226,0.526,-1579,-0.105
WISCONSIN,BARRON,55,005,11696,0.489,7889,0.348,-3807,-0.141
WISCONSIN,BAYFIELD,55,007,5845,0.603,4953,0.515,-892,-0.088
WISCONSIN,BROWN,55,009,54935,0.446,53382,0.414,-1553,-0.032
WISCONSIN,BUFFALO,55,011,3998,0.527,2525,0.362,-1473,-0.165
WISCONSIN,BURNETT,55,013,4499,0.483,2949,0.337,-1550,-0.146
WISCONSIN,CALUMET,55,015,10290,0.407,9642,0.363,-648,-0.044
WISCONSIN,CHIPPEWA,55,017,14751,0.483,11887,0.377,-2864,-0.106
WISCONSIN,CLARK,55,019,6966,0.461,4221,0.309,-2745,-0.152
WISCONSIN,COLUMBIA,55,021,14300,0.484,13528,0.456,-772,-0.028
WISCONSIN,CRAWFORD,55,023,4656,0.550,3419,0.442,-1237,-0.108
WISCONSIN,DANE,55,025,181052,0.660,217697,0.704,36645,0.044
WISCONSIN,DODGE,55,027,16690,0.376,13968,0.324,-2722,-0.052
WISCONSIN,DOOR,55,029,8367,0.478,8014,0.456,-353,-0.022
WISCONSIN,DOUGLAS,55,031,16537,0.657,11357,0.504,-5180,-0.153
WISCONSIN,DUNN,55,033,12039,0.520,9034,0.409,-3005,-0.111
WISCONSIN,EAUCLAIRE,55,035,30068,0.542,27340,0.497,-2728,-0.045
WISCONSIN,FLORENCE,55,037,993,0.365,665,0.250,-328,-0.115
WISCONSIN,FONDDULAC,55,039,19216,0.362,17387,0.336,-1829,-0.026
WISCONSIN,FOREST,55,041,2509,0.487,1579,0.347,-930,-0.140
WISCONSIN,GRANT,55,043,12864,0.509,10051,0.412,-2813,-0.097
WISCONSIN,GREEN,55,045,9575,0.525,9122,0.480,-453,-0.045
WISCONSIN,GREENLAKE,55,047,3605,0.354,2693,0.286,-912,-0.068
WISCONSIN,IOWA,55,049,7122,0.568,6669,0.543,-453,-0.025
WISCONSIN,IRON,55,051,1956,0.504,1275,0.363,-681,-0.141
WISCONSIN,JACKSON,55,053,5249,0.540,3818,0.412,-1431,-0.128
WISCONSIN,JEFFERSON,55,055,17925,0.426,16569,0.384,-1356,-0.042
WISCONSIN,JUNEAU,55,057,5734,0.463,4073,0.347,-1661,-0.116
WISCONSIN,KENOSHA,55,059,40107,0.525,35799,0.469,-4308,-0.056
WISCONSIN,KEWAUNEE,55,061,5175,0.459,3627,0.337,-1548,-0.122
WISCONSIN,LACROSSE,55,063,33170,0.534,32406,0.509,-764,-0.025
WISCONSIN,LAFAYETTE,55,065,4402,0.525,3288,0.429,-1114,-0.096
WISCONSIN,LANGLADE,55,067,4751,0.429,3250,0.319,-1501,-0.110
WISCONSIN,LINCOLN,55,069,7484,0.477,5371,0.365,-2113,-0.112
WISCONSIN,MANITOWOC,55,071,20652,0.468,14538,0.356,-6114,-0.112
WISCONSIN,MARATHON,55,073,30899,0.454,26481,0.381,-4418,-0.073
WISCONSIN,MARINETTE,55,075,10190,0.458,6409,0.315,-3781,-0.143
WISCONSIN,MARQUETTE,55,077,3785,0.447,2808,0.356,-977,-0.091
WISCONSIN,MENOMINEE,55,078,1412,0.826,1002,0.766,-410,-0.060
WISCONSIN,MILWAUKEE,55,079,297653,0.617,288822,0.655,-8831,0.038
WISCONSIN,MONROE,55,081,8973,0.459,7052,0.358,-1921,-0.101
WISCONSIN,OCONTO,55,083,8534,0.431,5940,0.294,-2594,-0.137
WISCONSIN,ONEIDA,55,085,10464,0.475,8109,0.377,-2355,-0.098
WISCONSIN,OUTAGAMIE,55,087,40169,0.446,38068,0.405,-2101,-0.041
WISCONSIN,OZAUKEE,55,089,17714,0.334,20170,0.370,2456,0.036
WISCONSIN,PEPIN,55,091,2181,0.536,1344,0.360,-837,-0.176
WISCONSIN,PIERCE,55,093,11176,0.511,8399,0.393,-2777,-0.118
WISCONSIN,POLK,55,095,11173,0.475,7565,0.333,-3608,-0.142
WISCONSIN,PORTAGE,55,097,21861,0.561,18529,0.480,-3332,-0.081
WISCONSIN,PRICE,55,099,4349,0.496,2667,0.352,-1682,-0.144
WISCONSIN,RACINE,55,101,48229,0.475,42641,0.452,-5588,-0.023
WISCONSIN,RICHLAND,55,103,4501,0.478,3569,0.442,-932,-0.036
WISCONSIN,ROCK,55,105,46598,0.579,39339,0.517,-7259,-0.062
WISCONSIN,RUSK,55,107,3820,0.482,2171,0.306,-1649,-0.176
WISCONSIN,STCROIX,55,109,18784,0.449,17482,0.368,-1302,-0.081
WISCONSIN,SAUK,55,111,15708,0.516,14690,0.468,-1018,-0.048
WISCONSIN,SAWYER,55,113,4411,0.467,3503,0.383,-908,-0.084
WISCONSIN,SHAWANO,55,115,8657,0.412,6068,0.306,-2589,-0.106
WISCONSIN,SHEBOYGAN,55,117,27608,0.441,23000,0.385,-4608,-0.056
WISCONSIN,TAYLOR,55,119,3829,0.401,2393,0.253,-1436,-0.148
WISCONSIN,TREMPEALEAU,55,121,8075,0.574,5636,0.412,-2439,-0.162
WISCONSIN,VERNON,55,123,7924,0.534,6371,0.446,-1553,-0.088
WISCONSIN,VILAS,55,125,5713,0.408,4770,0.350,-943,-0.058
WISCONSIN,WALWORTH,55,127,19177,0.396,18710,0.364,-467,-0.032
WISCONSIN,WASHBURN,55,129,4705,0.492,3282,0.357,-1423,-0.135
WISCONSIN,WASHINGTON,55,131,21234,0.293,20852,0.272,-382,-0.021
WISCONSIN,WAUKESHA,55,133,73626,0.320,79224,0.333,5598,0.013
WISCONSIN,WAUPACA,55,135,10792,0.400,8451,0.324,-2341,-0.076
WISCONSIN,WAUSHARA,55,137,5257,0.429,3791,0.314,-1466,-0.115
WISCONSIN,WINNEBAGO,55,139,40943,0.462,37047,0.425,-3896,-0.037
WISCONSIN,WOOD,55,141,18950,0.473,14225,0.376,-4725,-0.097
WYOMING,ALBANY,56,001,7032,0.430,6890,0.404,-142,-0.026
WYOMING,BH,56,003,960,0.182,604,0.114,-356,-0.068
WYOMING,CAMP,56,005,2464,0.163,1324,0.073,-1140,-0.090
WYOMING,CARBON,56,007,2157,0.305,1279,0.201,-878,-0.104
WYOMING,CONVERSE,56,009,1183,0.207,668,0.100,-515,-0.107
WYOMING,CROOK,56,011,500,0.147,273,0.071,-227,-0.076
WYOMING,FREMONT,56,013,5337,0.313,4200,0.247,-1137,-0.066
WYOMING,GOSHEN,56,015,1566,0.270,924,0.159,-642,-0.111
WYOMING,HOTSPRINGS,56,017,623,0.251,400,0.155,-223,-0.096
WYOMING,JOHNSON,56,019,736,0.182,638,0.144,-98,-0.038
WYOMING,LARAMIE,56,021,13170,0.331,11573,0.282,-1597,-0.049
WYOMING,LINCOLN,56,023,1363,0.172,1105,0.125,-258,-0.047
WYOMING,NATRONA,56,025,9852,0.308,6577,0.197,-3275,-0.112
WYOMING,NIOBRARA,56,027,230,0.175,115,0.088,-115,-0.087
WYOMING,PARK,56,029,2939,0.212,2535,0.168,-404,-0.044
WYOMING,PLATTE,56,031,1318,0.291,719,0.159,-599,-0.132
WYOMING,SHER,56,033,4041,0.290,2927,0.202,-1114,-0.088
WYOMING,SUB,56,035,730,0.200,644,0.147,-86,-0.053
WYOMING,SWEETWATER,56,037,5201,0.321,3231,0.189,-1970,-0.132
WYOMING,TETON,56,039,5971,0.527,7314,0.579,1343,0.052
