STATE,COUNTY_NAME,STATE_FIPS,COUNTY_FIPS,OBAMA_VOTES,OBAMA_%,ROMNEY_VOTES,ROMNEY_%,OTHER_VOTES,OTHER_%
KS,GRANT,20,067,456,0.198,1811,0.785,39,0.017
KS,GRAY,20,069,324,0.165,1603,0.819,31,0.016
KS,GREELEY,20,071,113,0.169,543,0.810,14,0.021
KS,GREENWOOD,20,073,478,0.225,1590,0.749,55,0.026
KS,HAMILTON,20,075,163,0.186,693,0.790,21,0.024
KS,HARPER,20,077,550,0.230,1759,0.736,80,0.033
KS,HARVEY,20,079,5373,0.376,8588,0.601,333,0.023
KS,HASKELL,20,081,215,0.154,1159,0.830,22,0.016
KS,HODGEMAN,20,083,179,0.169,868,0.819,13,0.012
KS,JACKSON,20,085,1901,0.342,3527,0.634,133,0.024
KS,JEFFERSON,20,087,2977,0.372,4827,0.602,209,0.026
KS,JEWELL,20,089,229,0.153,1235,0.825,33,0.022
KS,JOHNSON,20,091,110526,0.403,158401,0.577,5438,0.020
KS,KEARNY,20,093,268,0.193,1097,0.791,21,0.015
KS,KINGMAN,20,095,733,0.227,2397,0.742,101,0.031
KS,KIOWA,20,097,163,0.142,976,0.853,5,0.004
KS,LABETTE,20,099,3117,0.388,4742,0.590,178,0.022
KS,LANE,20,101,172,0.185,739,0.796,17,0.018
KS,LEAVENWORTH,20,103,11357,0.390,17059,0.587,669,0.023
KS,LINCOLN,20,105,289,0.195,1165,0.786,29,0.020
KS,LINN,20,107,1170,0.262,3177,0.711,120,0.027
KS,LOGAN,20,109,197,0.146,1126,0.834,27,0.020
KS,LYON,20,111,5111,0.430,6470,0.545,294,0.025
KS,MARION,20,113,1385,0.256,3889,0.719,135,0.025
KS,MARSHALL,20,115,1469,0.308,3195,0.669,109,0.023
KS,MCPHERSON,20,117,3449,0.280,8545,0.695,303,0.025
KS,MEADE,20,119,258,0.151,1428,0.836,23,0.013
KS,MIAMI,20,121,4712,0.317,9858,0.664,286,0.019
KS,MITCHELL,20,123,584,0.197,2327,0.785,54,0.018
KS,MONTGOMERY,20,125,3501,0.282,8630,0.695,286,0.023
KS,MORRIS,20,127,718,0.280,1773,0.692,71,0.028
KS,MORTON,20,129,189,0.148,1072,0.839,17,0.013
KS,NEMAHA,20,131,1000,0.199,3930,0.782,96,0.019
KS,NEOSHO,20,133,2050,0.316,4272,0.659,158,0.024
KS,NESS,20,135,218,0.151,1209,0.837,17,0.012
KS,NORTON,20,137,398,0.171,1878,0.808,49,0.021
KS,OSAGE,20,139,2268,0.328,4427,0.641,211,0.031
KS,OSBORNE,20,141,324,0.176,1479,0.805,35,0.019
KS,OTTAWA,20,143,558,0.190,2295,0.782,80,0.027
KS,PAWNEE,20,145,718,0.275,1836,0.704,54,0.021
KS,PHILLIPS,20,147,382,0.149,2135,0.832,48,0.019
KS,POTTAWATOMIE,20,149,2335,0.246,6804,0.718,340,0.036
KS,PRATT,20,151,980,0.258,2771,0.729,50,0.013
KS,RAWLINS,20,153,190,0.132,1223,0.847,31,0.021
KS,RENO,20,155,8085,0.331,15718,0.644,619,0.025
KS,REPUBLIC,20,157,477,0.178,2134,0.794,75,0.028
KS,RICE,20,159,911,0.247,2676,0.727,94,0.026
KS,RILEY,20,161,8977,0.425,11507,0.545,617,0.029
KS,ROOKS,20,163,361,0.147,2038,0.828,61,0.025
KS,RUSH,20,165,367,0.234,1166,0.743,37,0.024
KS,RUSSELL,20,167,593,0.185,2553,0.798,54,0.017
KS,SALINE,20,169,7040,0.328,13840,0.644,616,0.029
KS,SCOTT,20,171,277,0.135,1728,0.842,47,0.023
KS,SEDGWICK,20,173,71977,0.394,106506,0.582,4412,0.024
KS,SEWARD,20,175,1490,0.288,3617,0.699,69,0.013
KS,SHAWNEE,20,177,36975,0.483,37782,0.494,1751,0.023
KS,SHERIDAN,20,179,168,0.125,1154,0.860,20,0.015
KS,SHERMAN,20,181,577,0.220,1976,0.753,70,0.027
KS,SMITH,20,183,358,0.177,1624,0.803,41,0.020
KS,STAFFORD,20,185,404,0.220,1385,0.753,50,0.027
KS,STANTON,20,187,143,0.188,605,0.797,11,0.014
KS,STEVENS,20,189,252,0.124,1749,0.860,33,0.016
KS,SUMNER,20,191,2658,0.291,6260,0.685,223,0.024
KS,THOMAS,20,193,598,0.172,2788,0.803,88,0.025
KS,TREGO,20,195,291,0.184,1261,0.799,27,0.017
KS,WABAUNSEE,20,197,918,0.281,2256,0.691,93,0.028
KS,WALLACE,20,199,68,0.085,719,0.901,11,0.014
KS,WASHINGTON,20,201,524,0.181,2316,0.802,49,0.017
KS,WICHITA,20,203,157,0.159,821,0.832,9,0.009
KS,WILSON,20,205,1636,0.220,5650,0.760,148,0.020
KS,WOODSON,20,207,380,0.263,1035,0.715,32,0.022
KS,WYANDOTTE,20,209,34302,0.676,15496,0.305,940,0.019
KY,ADAIR,21,001,1660,0.218,5841,0.769,99,0.013
KY,ALLEN,21,003,1808,0.255,5184,0.730,107,0.015
KY,ANDERSON,21,005,3315,0.321,6822,0.661,181,0.018
KY,BALLARD,21,007,1189,0.305,2647,0.680,59,0.015
KY,BARREN,21,009,5400,0.326,10922,0.659,243,0.015
KY,BATH,21,011,1770,0.429,2275,0.552,77,0.019
KY,BELL,21,013,2224,0.235,7127,0.752,131,0.014
KY,BOONE,21,015,15629,0.298,35922,0.684,947,0.018
KY,BOURBON,21,017,3075,0.389,4692,0.593,142,0.018
KY,BOYD,21,019,7776,0.408,10884,0.572,381,0.020
KY,BOYLE,21,021,4471,0.361,7703,0.623,194,0.016
KY,BRACKEN,21,023,1147,0.355,2029,0.628,54,0.017
KY,BREATHITT,21,025,1562,0.312,3318,0.663,128,0.026
KY,BRECKINRIDGE,21,027,2825,0.355,5025,0.631,117,0.015
KY,BULLITT,21,029,9971,0.314,21306,0.671,498,0.016
KY,BUTLER,21,031,1293,0.256,3716,0.735,49,0.010
KY,CALDWELL,21,033,1852,0.316,3904,0.666,104,0.018
KY,CALLOWAY,21,035,5314,0.353,9438,0.627,312,0.021
KY,CAMPBELL,21,037,15080,0.375,24240,0.603,853,0.021
KY,CARLISLE,21,039,750,0.286,1835,0.701,34,0.013
KY,CARROLL,21,041,1629,0.443,1999,0.543,52,0.014
KY,CARTER,21,043,3383,0.380,5279,0.593,244,0.027
KY,CASEY,21,045,1086,0.178,4904,0.805,101,0.017
KY,CHRISTIAN,21,047,8252,0.376,13475,0.614,226,0.010
KY,CLARK,21,049,5228,0.339,9931,0.644,251,0.016
KY,CLAY,21,051,1111,0.150,6176,0.837,96,0.013
KY,CLINTON,21,053,752,0.171,3569,0.812,72,0.016
KY,CRITTENDEN,21,055,960,0.249,2839,0.737,55,0.014
KY,CUMBERLAND,21,057,599,0.210,2216,0.777,38,0.013
KY,DAVIESS,21,059,16208,0.385,25092,0.596,779,0.019
KY,EDMONSON,21,061,1374,0.295,3232,0.693,58,0.012
KY,ELLIOTT,21,063,1186,0.494,1126,0.469,87,0.036
KY,ESTILL,21,065,1356,0.262,3749,0.723,79,0.015
KY,FAYETTE,21,067,62080,0.493,60795,0.483,2950,0.023
KY,FLEMING,21,069,1911,0.331,3780,0.654,91,0.016
KY,FLOYD,21,071,4733,0.318,9784,0.657,373,0.025
KY,FRANKLIN,21,073,11535,0.494,11345,0.486,457,0.020
KY,FULTON,21,075,1022,0.412,1425,0.574,34,0.014
KY,GALLATIN,21,077,1238,0.405,1758,0.575,64,0.021
KY,GARRARD,21,079,1661,0.235,5311,0.750,106,0.015
KY,GRANT,21,081,2810,0.327,5664,0.658,132,0.015
KY,GRAVES,21,083,4547,0.293,10699,0.691,247,0.016
KY,GRAYSON,21,085,2744,0.296,6404,0.691,121,0.013
KY,GREEN,21,087,1165,0.240,3634,0.748,57,0.012
KY,GREENUP,21,089,6027,0.398,8855,0.584,277,0.018
KY,HANCOCK,21,091,1833,0.444,2212,0.535,88,0.021
KY,HARDIN,21,093,15214,0.388,23359,0.596,641,0.016
KY,HARLAN,21,095,1830,0.172,8653,0.812,175,0.016
KY,HARRISON,21,097,2471,0.345,4556,0.636,136,0.019
KY,HART,21,099,2283,0.345,4257,0.643,82,0.012
KY,HENDERSON,21,101,8091,0.435,10296,0.553,227,0.012
KY,HENRY,21,103,2530,0.384,3940,0.598,115,0.017
KY,HICKMAN,21,105,686,0.321,1431,0.669,22,0.010
KY,HOPKINS,21,107,5789,0.293,13681,0.692,295,0.015
KY,JACKSON,21,109,612,0.121,4365,0.862,84,0.017
KY,JEFFERSON,21,111,186179,0.548,148423,0.437,4922,0.014
KY,JESSAMINE,21,113,6001,0.291,14233,0.690,387,0.019
KY,JOHNSON,21,115,1723,0.191,7095,0.785,217,0.024
KY,KENTON,21,117,24920,0.368,41390,0.612,1376,0.020
KY,KNOTT,21,119,1420,0.249,4130,0.725,143,0.025
KY,KNOX,21,121,2484,0.224,8467,0.763,149,0.013
KY,LARUE,21,123,1733,0.301,3911,0.679,120,0.021
KY,LAUREL,21,125,3905,0.174,18151,0.810,352,0.016
KY,LAWRENCE,21,127,1520,0.272,3995,0.714,77,0.014
KY,LEE,21,129,595,0.227,1977,0.754,51,0.019
KY,LESLIE,21,131,433,0.087,4439,0.897,78,0.016
KY,LETCHER,21,133,1702,0.194,6811,0.778,245,0.028
KY,LEWIS,21,135,1342,0.281,3326,0.697,101,0.021
KY,LINCOLN,21,137,2582,0.282,6416,0.701,154,0.017
KY,LIVINGSTON,21,139,1346,0.298,3089,0.685,76,0.017
KY,LOGAN,21,141,3469,0.330,6899,0.656,141,0.013
KY,LYON,21,143,1373,0.358,2412,0.628,53,0.014
KY,MADISON,21,145,11512,0.346,21128,0.634,677,0.020
KY,MAGOFFIN,21,147,1433,0.292,3391,0.691,82,0.017
KY,MARION,21,149,3418,0.467,3800,0.519,98,0.013
KY,MARSHALL,21,151,5022,0.320,10402,0.662,290,0.018
KY,MARTIN,21,153,574,0.150,3180,0.831,71,0.019
KY,MASON,21,155,2592,0.377,4197,0.610,90,0.013
KY,MCCRACKEN,21,157,10062,0.329,19979,0.654,499,0.016
KY,MCCREARY,21,159,1069,0.187,4564,0.800,71,0.012
KY,MCLEAN,21,161,1432,0.341,2705,0.644,63,0.015
KY,MEADE,21,163,4122,0.378,6606,0.605,187,0.017
KY,MENIFEE,21,165,1048,0.403,1484,0.571,66,0.025
KY,MERCER,21,167,2966,0.299,6820,0.686,150,0.015
KY,METCALFE,21,169,1425,0.341,2676,0.640,83,0.020
KY,MONROE,21,171,936,0.197,3762,0.793,48,0.010
KY,MONTGOMERY,21,173,3701,0.361,6398,0.624,149,0.015
KY,MORGAN,21,175,1369,0.306,3021,0.676,82,0.018
KY,MUHLENBERG,21,177,4771,0.375,7762,0.609,204,0.016
KY,NELSON,21,179,7611,0.411,10673,0.576,248,0.013
KY,NICHOLAS,21,181,948,0.367,1583,0.614,49,0.019
KY,OHIO,21,183,2987,0.310,6470,0.671,189,0.020
KY,OLDHAM,21,185,9240,0.309,20179,0.675,454,0.015
KY,OWEN,21,187,1501,0.330,2971,0.652,83,0.018
KY,OWSLEY,21,189,283,0.179,1279,0.809,18,0.011
KY,PENDLETON,21,191,1859,0.336,3556,0.643,119,0.021
KY,PERRY,21,193,2047,0.200,8040,0.785,153,0.015
KY,PIKE,21,195,5646,0.239,17590,0.744,398,0.017
KY,POWELL,21,197,1620,0.365,2726,0.614,95,0.021
KY,PULASKI,21,199,4976,0.191,20714,0.797,313,0.012
KY,ROBERTSON,21,201,340,0.364,579,0.619,16,0.017
KY,ROCKCASTLE,21,203,1097,0.176,5028,0.809,91,0.015
KY,ROWAN,21,205,3438,0.450,4035,0.528,168,0.022
KY,RUSSELL,21,207,1445,0.183,6346,0.803,116,0.015
KY,SCOTT,21,209,7532,0.366,12679,0.617,354,0.017
KY,SHELBY,21,211,6634,0.356,11790,0.632,235,0.013
KY,SIMPSON,21,213,2650,0.374,4355,0.614,84,0.012
KY,SPENCER,21,215,2549,0.302,5726,0.679,156,0.019
KY,TAYLOR,21,217,3285,0.300,7551,0.690,111,0.010
KY,TODD,21,219,1403,0.297,3247,0.688,68,0.014
KY,TRIGG,21,221,2115,0.314,4520,0.671,105,0.016
KY,TRIMBLE,21,223,1355,0.383,2133,0.603,52,0.015
KY,UNION,21,225,1941,0.325,3952,0.661,82,0.014
KY,WARREN,21,227,16805,0.383,26384,0.601,700,0.016
KY,WASHINGTON,21,229,1669,0.320,3495,0.670,54,0.010
KY,WAYNE,21,231,1855,0.257,5289,0.734,66,0.009
KY,WEBSTER,21,233,1765,0.323,3607,0.659,98,0.018
KY,WHITLEY,21,235,2683,0.205,10232,0.783,153,0.012
KY,WOLFE,21,237,976,0.381,1542,0.603,41,0.016
KY,WOODFORD,21,239,4883,0.396,7219,0.585,230,0.019
LA,ACADIA,22,001,6560,0.244,19931,0.743,344,0.013
LA,ALLEN,22,003,2617,0.281,6495,0.698,195,0.021
LA,ASCENSION,22,005,16349,0.320,33856,0.663,868,0.017
LA,ASSUMPTION,22,007,4754,0.432,6083,0.553,155,0.014
LA,AVOYELLES,22,009,6077,0.357,10670,0.626,285,0.017
LA,BEAUREGARD,22,011,2828,0.199,11112,0.781,285,0.020
LA,BIENVILLE,22,013,3490,0.485,3641,0.505,72,0.010
LA,BOSSIER,22,015,12956,0.267,34988,0.720,618,0.013
LA,CADDO,22,017,58042,0.519,52459,0.469,1264,0.011
LA,CALCASIEU,22,019,28359,0.347,51850,0.634,1517,0.019
LA,CALDWELL,22,021,1016,0.215,3640,0.772,60,0.013
LA,CAMERON,22,023,408,0.109,3260,0.871,76,0.020
LA,CATAHOULA,22,025,1408,0.336,2744,0.654,41,0.010
LA,CLAIBORNE,22,027,3014,0.448,3649,0.542,69,0.010
LA,CONCORDIA,22,029,3833,0.409,5450,0.581,97,0.010
LA,DESOTO,22,031,5553,0.425,7353,0.563,145,0.011
LA,EASTBATONROUGE,22,033,102656,0.518,92292,0.466,3223,0.016
LA,EASTCARROLL,22,035,2478,0.618,1508,0.376,22,0.005
LA,EASTFELICIANA,22,037,4648,0.455,5397,0.529,164,0.016
LA,EVANGELINE,22,039,5330,0.338,10181,0.646,259,0.016
LA,FRANKLIN,22,041,2921,0.313,6294,0.674,121,0.013
LA,GRANT,22,043,1422,0.164,7082,0.817,163,0.019
LA,IBERIA,22,045,12132,0.363,20892,0.626,373,0.011
LA,IBERVILLE,22,047,9548,0.561,7271,0.427,195,0.011
LA,JACKSON,22,049,2305,0.306,5132,0.682,92,0.012
LA,JEFFERSONDAVIS,22,053,3484,0.254,10014,0.729,236,0.017
LA,LAFAYETTE,22,055,31768,0.322,64992,0.659,1882,0.019
LA,LASALLE,22,059,764,0.116,5726,0.871,82,0.012
LA,LINCOLN,22,061,7956,0.419,10739,0.565,298,0.016
LA,LIVINGSTON,22,063,7451,0.138,45513,0.842,1098,0.020
LA,MADISON,22,065,3154,0.608,2000,0.386,33,0.006
LA,MOREHOUSE,22,067,5888,0.467,6591,0.523,135,0.011
LA,NATCHITOCHES,22,069,7942,0.460,9077,0.526,239,0.014
LA,ORLEANS,22,071,126722,0.803,28003,0.177,3088,0.020
LA,OUACHITA,22,073,26645,0.389,40948,0.598,881,0.013
LA,POINTECOUPEE,22,077,5436,0.448,6548,0.539,163,0.013
LA,RAPIDES,22,079,20045,0.345,37193,0.641,781,0.013
LA,REDRIVER,22,081,2253,0.469,2483,0.517,71,0.015
LA,RICHLAND,22,083,3387,0.363,5846,0.627,96,0.010
LA,SABINE,22,085,2194,0.218,7738,0.770,121,0.012
LA,ST.CHARLES,22,089,8896,0.351,15937,0.629,500,0.020
LA,ST.HELENA,22,091,3780,0.591,2529,0.396,85,0.013
LA,ST.JAMES,22,093,7059,0.570,5209,0.420,127,0.010
LA,ST.JOHNTHEBAPTIST,22,095,13179,0.624,7620,0.361,324,0.015
LA,ST.LANDRY,22,097,19668,0.472,21475,0.516,504,0.012
LA,ST.MARTIN,22,099,9422,0.370,15653,0.615,358,0.014
LA,ST.TAMMANY,22,103,25728,0.228,84723,0.750,2451,0.022
LA,TANGIPAHOA,22,105,17722,0.354,31590,0.631,787,0.016
LA,TENSAS,22,107,1564,0.556,1230,0.437,18,0.006
LA,UNION,22,111,3075,0.286,7561,0.702,130,0.012
LA,VERMILION,22,113,5720,0.229,18910,0.757,357,0.014
LA,VERNON,22,115,3173,0.203,12150,0.778,287,0.018
LA,WASHINGTON,22,117,6466,0.348,11798,0.635,317,0.017
LA,WEBSTER,22,119,6802,0.369,11400,0.619,214,0.012
LA,WESTBATONROUGE,22,121,5692,0.446,6922,0.542,160,0.013
LA,WESTCARROLL,22,123,853,0.188,3628,0.798,67,0.015
LA,WESTFELICIANA,22,125,2441,0.423,3257,0.564,79,0.014
LA,WINN,22,127,1919,0.294,4541,0.695,74,0.011
ME,ANDROSCOGGIN,23,001,28989,0.548,22232,0.421,1641,0.031
ME,AROOSTOOK,23,003,17777,0.525,15196,0.449,887,0.026
ME,FRANKLIN,23,007,9367,0.575,6369,0.391,546,0.034
ME,KENNEBEC,23,011,35068,0.552,26519,0.418,1910,0.030
ME,OXFORD,23,017,16330,0.555,11996,0.408,1094,0.037
ME,PENOBSCOT,23,019,38811,0.502,36547,0.473,1948,0.025
ME,PISCATAQUIS,23,021,4149,0.463,4530,0.506,276,0.031
ME,SOMERSET,23,025,12216,0.493,11800,0.476,771,0.031
ME,YORK,23,031,61551,0.570,43900,0.406,2606,0.024
MD,ALLEGANY,24,001,9805,0.330,19230,0.647,704,0.024
MD,BALTIMORE,24,005,220322,0.575,154908,0.404,7803,0.020
MD,CAROLINE,24,011,4970,0.373,8098,0.608,246,0.018
MD,CARROLL,24,013,27939,0.321,56761,0.652,2291,0.026
MD,CECIL,24,015,16557,0.391,24806,0.586,934,0.022
MD,CHARLES,24,017,48774,0.651,25178,0.336,989,0.013
MD,FREDERICK,24,021,55146,0.473,58798,0.504,2651,0.023
MD,GARRETT,24,023,3124,0.238,9743,0.743,240,0.018
MD,HARFORD,24,025,49729,0.397,72911,0.582,2706,0.022
MD,HOWARD,24,027,91393,0.599,57758,0.379,3334,0.022
MD,MONTGOMERY,24,031,323400,0.712,123353,0.271,7665,0.017
MD,PRINCEGEORGE'S,24,033,347938,0.900,35734,0.092,3068,0.008
MD,WASHINGTON,24,043,25042,0.401,36074,0.577,1350,0.022
MD,WICOMICO,24,045,19635,0.466,21764,0.517,708,0.017
MA,BERKSHIRE,25,003,73724,0.659,36167,0.323,2016,0.018
MA,BRISTOL,25,005,115914,0.572,82570,0.408,4097,0.020
MA,FRANKLIN,25,011,53375,0.620,30804,0.358,1883,0.022
MA,HAMPDEN,25,013,120266,0.620,70576,0.364,3281,0.017
MA,HAMPSHIRE,25,015,84557,0.734,26475,0.230,4121,0.036
MA,MIDDLESEX,25,017,395223,0.602,248691,0.379,12436,0.019
MA,NORFOLK,25,021,180825,0.569,131685,0.415,5047,0.016
MA,WORCESTER,25,027,236286,0.567,172148,0.413,8447,0.020
MI,ALCONA,26,001,2472,0.405,3571,0.585,61,0.010
MI,ALLEGAN,26,005,20806,0.395,31123,0.591,690,0.013
MI,ANTRIM,26,009,5107,0.387,7917,0.600,171,0.013
MI,BARAGA,26,013,1574,0.451,1866,0.535,50,0.014
MI,BARRY,26,015,11491,0.403,16655,0.584,366,0.013
MI,BAY,26,017,27877,0.522,24911,0.467,593,0.011
MI,BENZIE,26,019,4685,0.475,5075,0.515,102,0.010
MI,BERRIEN,26,021,33465,0.462,38209,0.527,823,0.011
MI,BRANCH,26,023,6913,0.403,10035,0.585,199,0.012
MI,CASS,26,027,9591,0.426,12659,0.563,240,0.011
MI,CHEBOYGAN,26,031,5831,0.438,7286,0.547,194,0.015
MI,CLARE,26,035,6338,0.469,6988,0.517,178,0.013
MI,CLINTON,26,037,18191,0.464,20650,0.526,394,0.010
MI,CRAWFORD,26,039,2994,0.439,3744,0.549,76,0.011
MI,DICKINSON,26,043,4952,0.387,7688,0.600,170,0.013
MI,EATON,26,045,27913,0.509,26197,0.478,678,0.012
MI,GENESEE,26,049,128978,0.636,71808,0.354,2147,0.011
MI,GLADWIN,26,051,5760,0.458,6661,0.529,162,0.013
MI,GOGEBIC,26,053,4058,0.536,3444,0.455,74,0.010
MI,GRATIOT,26,057,7610,0.475,8241,0.514,184,0.011
MI,HILLSDALE,26,059,7106,0.372,11727,0.614,267,0.014
MI,INGHAM,26,065,80847,0.632,45306,0.354,1757,0.014
MI,IONIA,26,067,11018,0.428,14315,0.556,428,0.017
MI,IOSCO,26,069,6242,0.468,6909,0.518,193,0.014
MI,IRON,26,071,2687,0.449,3224,0.538,77,0.013
MI,ISABELLA,26,073,13038,0.541,10800,0.448,281,0.012
MI,JACKSON,26,075,32301,0.465,36298,0.523,847,0.012
MI,KALAMAZOO,26,077,69051,0.561,52662,0.428,1465,0.012
MI,KALKASKA,26,079,3272,0.394,4901,0.591,126,0.015
MI,KENT,26,081,133408,0.455,155925,0.532,3652,0.012
MI,LAKE,26,085,2752,0.521,2487,0.470,48,0.009
MI,LAPEER,26,087,18796,0.436,23734,0.550,585,0.014
MI,LENAWEE,26,091,21776,0.487,22351,0.500,597,0.013
MI,LIVINGSTON,26,093,37216,0.378,60083,0.611,1038,0.011
MI,LUCE,26,095,991,0.382,1580,0.609,25,0.010
MI,MACOMB,26,099,208016,0.515,191913,0.475,4157,0.010
MI,MANISTEE,26,101,6473,0.522,5737,0.463,192,0.015
MI,MASON,26,105,6856,0.469,7580,0.519,168,0.011
MI,MECOSTA,26,107,7515,0.444,9176,0.543,222,0.013
MI,MENOMINEE,26,109,5242,0.480,5564,0.509,117,0.011
MI,MIDLAND,26,111,17450,0.418,23919,0.573,385,0.009
MI,MISSAUKEE,26,113,2274,0.324,4665,0.664,88,0.013
MI,MONTCALM,26,117,11430,0.449,13621,0.536,380,0.015
MI,MONTMORENCY,26,119,2049,0.406,2928,0.580,74,0.015
MI,MUSKEGON,26,121,44436,0.583,30884,0.405,843,0.011
MI,NEWAYGO,26,123,8728,0.406,12457,0.580,293,0.014
MI,OAKLAND,26,125,349002,0.536,296514,0.455,6091,0.009
MI,OCEANA,26,127,5063,0.442,6239,0.545,148,0.013
MI,OGEMAW,26,129,4791,0.462,5437,0.525,133,0.013
MI,ONTONAGON,26,131,1586,0.448,1906,0.539,47,0.013
MI,OSCEOLA,26,133,3981,0.387,6141,0.597,156,0.015
MI,OSCODA,26,135,1657,0.410,2308,0.571,77,0.019
MI,OTSEGO,26,137,4681,0.396,7011,0.593,140,0.012
MI,OTTAWA,26,139,42737,0.323,88166,0.666,1409,0.011
MI,PRESQUEISLE,26,141,3192,0.451,3794,0.536,94,0.013
MI,ROSCOMMON,26,143,6198,0.476,6701,0.514,133,0.010
MI,SAGINAW,26,145,54381,0.555,42720,0.436,961,0.010
MI,ST.JOSEPH,26,149,10112,0.433,12978,0.556,251,0.011
MI,SANILAC,26,151,7212,0.393,10963,0.597,194,0.011
MI,SCHOOLCRAFT,26,153,1865,0.461,2142,0.529,41,0.010
MI,SHIAWASSEE,26,155,17197,0.511,15962,0.474,520,0.015
MI,TUSCOLA,26,157,11425,0.439,14240,0.548,338,0.013
MI,VANBUREN,26,159,16290,0.496,16141,0.492,406,0.012
MI,WASHTENAW,26,161,120890,0.673,56412,0.314,2290,0.013
MI,WEXFORD,26,165,6184,0.416,8450,0.569,219,0.015
MN,AITKIN,27,001,4412,0.483,4533,0.496,197,0.022
MN,ANOKA,27,003,88614,0.475,93430,0.501,4421,0.024
MN,BECKER,27,005,6829,0.417,9204,0.562,349,0.021
MN,BELTRAMI,27,007,11818,0.536,9637,0.437,596,0.027
MN,BENTON,27,009,8173,0.417,10849,0.553,597,0.030
MN,BIGSTONE,27,011,1345,0.482,1385,0.497,59,0.021
MN,BLUEEARTH,27,013,18164,0.530,14916,0.435,1194,0.035
MN,BROWN,27,015,5630,0.404,7938,0.570,361,0.026
MN,CARLTON,27,017,11389,0.618,6586,0.357,461,0.025
MN,CARVER,27,019,20745,0.392,31155,0.589,999,0.019
MN,CASS,27,021,6858,0.425,8957,0.555,326,0.020
MN,CHIPPEWA,27,023,3083,0.497,2967,0.478,151,0.024
MN,CHISAGO,27,025,12524,0.425,16227,0.551,690,0.023
MN,CLAY,27,027,15208,0.526,12920,0.447,758,0.026
MN,CLEARWATER,27,029,1753,0.418,2359,0.562,85,0.020
MN,COTTONWOOD,27,033,2433,0.415,3316,0.566,113,0.019
MN,CROWWING,27,035,14760,0.423,19415,0.556,745,0.021
MN,DAKOTA,27,037,116255,0.504,109516,0.474,5050,0.022
MN,DODGE,27,039,4487,0.434,5522,0.535,318,0.031
MN,DOUGLAS,27,041,8653,0.413,11884,0.567,416,0.020
MN,FARIBAULT,27,043,3407,0.442,4104,0.532,202,0.026
MN,FILLMORE,27,045,5713,0.525,4913,0.451,266,0.024
MN,FREEBORN,27,047,9326,0.558,6969,0.417,411,0.025
MN,GOODHUE,27,049,12212,0.473,12986,0.503,603,0.023
MN,GRANT,27,051,1647,0.472,1748,0.501,92,0.026
MN,HENNEPIN,27,053,423982,0.623,240073,0.353,16010,0.024
MN,HOUSTON,27,055,5281,0.506,4951,0.474,214,0.020
MN,HUBBARD,27,057,4676,0.406,6622,0.575,222,0.019
MN,ISANTI,27,059,8024,0.397,11675,0.577,518,0.026
MN,ITASCA,27,061,12852,0.537,10501,0.439,566,0.024
MN,JACKSON,27,063,2268,0.418,3044,0.561,118,0.022
MN,KANABEC,27,065,3593,0.441,4328,0.531,229,0.028
MN,KANDIYOHI,27,067,9805,0.457,11240,0.524,420,0.020
MN,KITTSON,27,069,1241,0.513,1095,0.452,84,0.035
MN,KOOCHICHING,27,071,3451,0.534,2841,0.440,166,0.026
MN,LACQUIPARLE,27,073,1974,0.495,1938,0.486,72,0.018
MN,LAKE,27,075,4043,0.593,2610,0.383,167,0.024
MN,LAKEOFTHEWOODS,27,077,859,0.385,1306,0.585,69,0.031
MN,LESUEUR,27,079,6753,0.456,7715,0.521,327,0.022
MN,LINCOLN,27,081,1429,0.458,1595,0.511,96,0.031
MN,LYON,27,083,5465,0.441,6594,0.532,329,0.027
MN,MAHNOMEN,27,085,1276,0.585,871,0.399,35,0.016
MN,MARSHALL,27,087,1998,0.425,2569,0.547,131,0.028
MN,MARTIN,27,089,4054,0.370,6657,0.607,257,0.023
MN,MCLEOD,27,091,6968,0.376,11069,0.597,516,0.028
MN,MEEKER,27,093,4969,0.407,6913,0.566,332,0.027
MN,MILLELACS,27,095,5829,0.445,6951,0.531,311,0.024
MN,MORRISON,27,097,6153,0.368,10159,0.608,402,0.024
MN,MOWER,27,099,11129,0.600,6938,0.374,472,0.025
MN,MURRAY,27,101,2160,0.453,2504,0.525,103,0.022
MN,NICOLLET,27,103,9652,0.526,8214,0.447,491,0.027
MN,NOBLES,27,105,3793,0.445,4581,0.538,146,0.017
MN,NORMAN,27,107,1730,0.539,1384,0.432,93,0.029
MN,OLMSTED,27,109,39338,0.502,36832,0.470,2146,0.027
MN,OTTERTAIL,27,111,12165,0.384,18860,0.596,645,0.020
MN,PENNINGTON,27,113,3024,0.464,3305,0.507,188,0.029
MN,PINE,27,115,6750,0.483,6845,0.490,370,0.026
MN,PIPESTONE,27,117,1725,0.371,2826,0.608,95,0.020
MN,POLK,27,119,6773,0.461,7615,0.518,305,0.021
MN,POPE,27,121,2981,0.477,3142,0.503,123,0.020
MN,RAMSEY,27,123,184938,0.663,86800,0.311,7084,0.025
MN,REDLAKE,27,125,928,0.470,978,0.495,69,0.035
MN,REDWOOD,27,127,3008,0.386,4570,0.587,212,0.027
MN,RENVILLE,27,129,3394,0.440,4149,0.538,167,0.022
MN,RICE,27,131,17054,0.529,14384,0.446,829,0.026
MN,ROCK,27,133,1946,0.402,2810,0.580,90,0.019
