STATE,COUNTY,STATE_FIPS,COUNTY_FIPS,KERRY_VOTES,KERRY_%,BUSH_VOTES,BUSH_%,OTHER_VOTES,OTHER_%
NE,FURNAS,31,065,492,0.199,1950,0.79,25,0.01
NE,GAGE,31,067,3655,0.352,6575,0.633,154,0.015
NE,GARDEN,31,069,201,0.17,970,0.82,12,0.01
NE,GARFIELD,31,071,196,0.193,806,0.793,15,0.015
NE,GOSPER,31,073,222,0.198,890,0.795,7,0.006
NE,GRANT,31,075,41,0.104,352,0.889,3,0.008
NE,GREELEY,31,077,361,0.289,865,0.693,22,0.018
NE,HALL,31,079,6228,0.294,14592,0.69,334,0.016
NE,HAMILTON,31,081,1012,0.208,3785,0.778,69,0.014
NE,HARLAN,31,083,398,0.21,1467,0.773,32,0.017
NE,HAYES,31,085,66,0.11,524,0.876,8,0.013
NE,HITCHCOCK,31,087,296,0.199,1171,0.788,19,0.013
NE,HOLT,31,089,894,0.173,4217,0.815,63,0.012
NE,HOOKER,31,091,64,0.139,392,0.85,5,0.011
NE,HOWARD,31,093,900,0.302,2020,0.678,59,0.02
NE,JEFFERSON,31,095,1352,0.337,2600,0.648,59,0.015
NE,JOHNSON,31,097,885,0.37,1470,0.614,39,0.016
NE,KEARNEY,31,099,707,0.209,2621,0.776,51,0.015
NE,KEITH,31,101,743,0.18,3356,0.811,38,0.009
NE,KEYAPAHA,31,103,98,0.179,442,0.805,9,0.016
NE,KIMBALL,31,105,366,0.195,1491,0.794,20,0.011
NE,KNOX,31,107,1086,0.258,3062,0.727,65,0.015
NE,LANCASTER,31,109,52747,0.424,69764,0.56,1998,0.016
NE,LINCOLN,31,111,4905,0.303,11056,0.683,238,0.015
NE,LOGAN,31,113,67,0.156,357,0.832,5,0.012
NE,LOUP,31,115,68,0.176,314,0.813,4,0.01
NE,MCPHERSON,31,117,49,0.157,259,0.83,4,0.013
NE,MADISON,31,119,2934,0.208,10981,0.779,174,0.012
NE,MERRICK,31,121,833,0.228,2771,0.758,53,0.014
NE,MORRILL,31,123,495,0.216,1755,0.765,43,0.019
NE,NANCE,31,125,459,0.265,1237,0.715,35,0.02
NE,NEMAHA,31,127,1066,0.287,2595,0.699,54,0.015
NE,NUCKOLLS,31,129,541,0.219,1884,0.762,46,0.019
NE,OTOE,31,131,2275,0.308,5018,0.679,93,0.013
NE,PAWNEE,31,133,481,0.324,986,0.665,16,0.011
NE,PERKINS,31,135,262,0.168,1285,0.825,11,0.007
NE,PHELPS,31,137,830,0.175,3872,0.816,41,0.009
NE,PIERCE,31,139,546,0.161,2824,0.831,28,0.008
NE,PLATTE,31,141,2657,0.19,11130,0.796,200,0.014
NE,POLK,31,143,549,0.201,2146,0.787,32,0.012
NE,REDWILLOW,31,145,1055,0.201,4129,0.785,74,0.014
NE,RICHARDSON,31,147,1297,0.303,2924,0.683,57,0.013
NE,ROCK,31,149,130,0.147,740,0.838,13,0.015
NE,SALINE,31,151,2420,0.435,3071,0.552,75,0.013
NE,SARPY,31,153,17455,0.299,40163,0.689,716,0.012
NE,SAUNDERS,31,155,2884,0.304,6441,0.679,164,0.017
NE,SCOTTSBLUFF,31,157,3843,0.267,10378,0.721,169,0.012
NE,SEWARD,31,159,2114,0.279,5353,0.708,98,0.013
NE,SHERIDAN,31,161,430,0.165,2136,0.822,33,0.013
NE,SHERMAN,31,163,541,0.329,1072,0.652,30,0.018
NE,SIOUX,31,165,123,0.152,677,0.837,9,0.011
NE,STANTON,31,167,559,0.204,2159,0.787,27,0.01
NE,THAYER,31,169,764,0.265,2075,0.721,39,0.014
NE,THOMAS,31,171,60,0.135,378,0.851,6,0.014
NE,THURSTON,31,173,1212,0.508,1154,0.483,21,0.009
NE,VALLEY,31,175,564,0.236,1801,0.753,26,0.011
NE,WASHINGTON,31,177,2754,0.277,7083,0.712,113,0.011
NE,WAYNE,31,179,1059,0.259,2971,0.727,55,0.013
NE,WEBSTER,31,181,557,0.278,1403,0.701,42,0.021
NE,WHEELER,31,183,81,0.179,366,0.808,6,0.013
NE,YORK,31,185,1304,0.192,5393,0.793,100,0.015
NV,CHURCHILL,32,001,2705,0.264,7335,0.717,197,0.019
NV,CLARK,32,003,281767,0.517,255337,0.468,8293,0.015
NV,DOUGLAS,32,005,8275,0.346,15192,0.636,431,0.018
NV,ELKO,32,007,3050,0.199,11938,0.78,321,0.021
NV,ESMERALDA,32,009,99,0.206,367,0.763,15,0.031
NV,EUREKA,32,011,144,0.195,571,0.774,23,0.031
NV,HUMBOLDT,32,013,1361,0.254,3896,0.726,110,0.02
NV,LANDER,32,015,414,0.202,1602,0.78,37,0.018
NV,LINCOLN,32,017,418,0.204,1579,0.771,50,0.024
NV,LYON,32,019,5637,0.329,11136,0.649,378,0.022
NV,MINERAL,32,021,931,0.4,1336,0.574,60,0.026
NV,NYE,32,023,5616,0.387,8487,0.585,407,0.028
NV,PERSHING,32,027,538,0.281,1341,0.7,38,0.02
NV,STOREY,32,029,871,0.402,1253,0.578,44,0.02
NV,WASHOE,32,031,74841,0.47,81545,0.513,2693,0.017
NV,WHITEPINE,32,033,1082,0.285,2604,0.685,116,0.031
NV,CARSON,32,510,9441,0.409,13171,0.57,494,0.021
NH,BELKNAP,33,001,14080,0.436,17920,0.555,298,0.009
NH,CARROLL,33,003,13319,0.472,14614,0.518,289,0.01
NH,CHESHIRE,33,005,24438,0.591,16463,0.398,446,0.011
NH,COOS,33,007,8585,0.507,8143,0.481,197,0.012
NH,GRAFTON,33,009,26180,0.557,20277,0.432,514,0.011
NH,HILLSBOROUGH,33,011,94121,0.482,99724,0.51,1582,0.008
NH,MERRIMACK,33,013,39975,0.522,36060,0.47,612,0.008
NH,ROCKINGHAM,33,015,75437,0.475,82069,0.517,1310,0.008
NH,STRAFFORD,33,017,32942,0.556,25825,0.436,514,0.009
NH,SULLIVAN,33,019,11434,0.524,10142,0.465,228,0.01
NJ,ATLANTIC,34,001,55746,0.525,49487,0.466,864,0.008
NJ,BERGEN,34,003,207666,0.519,189833,0.474,2745,0.007
NJ,BURLINGTON,34,005,110411,0.531,95936,0.461,1609,0.008
NJ,CAMDEN,34,007,137765,0.624,81427,0.369,1741,0.008
NJ,CAPEMAY,34,009,21475,0.423,28832,0.568,455,0.009
NJ,CUMBERLAND,34,011,27875,0.524,24362,0.458,948,0.018
NJ,ESSEX,34,013,203681,0.704,83374,0.288,2293,0.008
NJ,GLOUCESTER,34,015,66835,0.522,60033,0.469,1096,0.009
NJ,HUDSON,34,017,127447,0.673,60646,0.32,1353,0.007
NJ,HUNTERDON,34,019,26050,0.391,39888,0.598,742,0.011
NJ,MERCER,34,021,91580,0.613,56604,0.379,1299,0.009
NJ,MIDDLESEX,34,023,166628,0.563,126492,0.428,2685,0.009
NJ,MONMOUTH,34,025,133773,0.446,163650,0.546,2516,0.008
NJ,MORRIS,34,027,98066,0.417,135241,0.575,1847,0.008
NJ,OCEAN,34,029,99839,0.39,154204,0.602,2263,0.009
NJ,PASSAIC,34,031,94962,0.554,75200,0.439,1149,0.007
NJ,SALEM,34,033,13749,0.462,15721,0.528,311,0.01
NJ,SOMERSET,34,035,66476,0.474,72508,0.517,1295,0.009
NJ,SUSSEX,34,037,23990,0.346,44506,0.641,900,0.013
NJ,UNION,34,039,119372,0.587,82517,0.406,1329,0.007
NJ,WARREN,34,041,18044,0.374,29542,0.613,622,0.013
NM,BERNALILLO,35,001,132252,0.515,121454,0.473,3105,0.012
NM,CATRON,35,003,551,0.276,1427,0.716,15,0.008
NM,CHAVES,35,005,6726,0.31,14773,0.681,206,0.009
NM,CIBOLA,35,006,3913,0.523,3477,0.464,97,0.013
NM,COLFAX,35,007,2824,0.473,3082,0.516,62,0.01
NM,CURRY,35,009,6541,0.378,10649,0.616,96,0.006
NM,DEBACA,35,011,281,0.283,706,0.711,6,0.006
NM,DONAANA,35,013,31762,0.513,29548,0.477,650,0.01
NM,EDDY,35,015,6880,0.339,13268,0.655,122,0.006
NM,GRANT,35,017,7095,0.53,6135,0.458,162,0.012
NM,GUADALUPE,35,019,1340,0.591,914,0.403,13,0.006
NM,HARDING,35,021,259,0.402,380,0.59,5,0.008
NM,HIDALGO,35,023,861,0.438,1081,0.55,22,0.011
NM,LEA,35,025,3646,0.201,14430,0.794,105,0.006
NM,LINCOLN,35,027,2822,0.313,6070,0.673,122,0.014
NM,LOSALAMOS,35,028,5206,0.465,5810,0.519,181,0.016
NM,LUNA,35,029,3340,0.44,4164,0.548,89,0.012
NM,MCKINLEY,35,031,13051,0.633,7351,0.356,221,0.011
NM,MORA,35,033,1876,0.664,928,0.328,22,0.008
NM,OTERO,35,035,6433,0.31,14066,0.677,265,0.013
NM,QUAY,35,037,1422,0.345,2661,0.646,34,0.008
NM,RIOARRIBA,35,039,9753,0.65,5149,0.343,97,0.006
NM,ROOSEVELT,35,041,2082,0.291,4997,0.699,65,0.009
NM,SANDOVAL,35,043,21421,0.481,22628,0.508,489,0.011
NM,SANJUAN,35,045,14843,0.33,29525,0.656,638,0.014
NM,SANMIGUEL,35,047,8683,0.717,3313,0.273,120,0.01
NM,SANTAFE,35,049,47074,0.711,18466,0.279,660,0.01
NM,SIERRA,35,051,1926,0.373,3162,0.613,69,0.013
NM,SOCORRO,35,053,4025,0.513,3696,0.471,130,0.017
NM,TAOS,35,055,10987,0.741,3666,0.247,182,0.012
NM,TORRANCE,35,057,2386,0.367,4026,0.619,95,0.015
NM,UNION,35,059,411,0.219,1454,0.773,16,0.009
NM,VALENCIA,35,061,11270,0.433,14474,0.556,268,0.01
NY,ALBANY,36,001,89323,0.607,54872,0.373,3004,0.02
NY,ALLEGANY,36,003,6566,0.341,12310,0.639,394,0.02
NY,BRONX,36,005,283994,0.828,56701,0.165,2234,0.007
NY,BROOME,36,007,46281,0.504,43568,0.474,2041,0.022
NY,CATTARAUGUS,36,009,13514,0.394,20051,0.585,701,0.02
NY,CAYUGA,36,011,17534,0.486,17743,0.492,775,0.021
NY,CHAUTAUQUA,36,013,27257,0.447,32434,0.532,1253,0.021
NY,CHEMUNG,36,015,17080,0.437,21321,0.546,674,0.017
NY,CHENANGO,36,017,9277,0.435,11582,0.543,482,0.023
NY,CLINTON,36,019,17624,0.522,15330,0.454,782,0.023
NY,COLUMBIA,36,021,15929,0.512,14457,0.465,717,0.023
NY,CORTLAND,36,023,10670,0.469,11613,0.51,477,0.021
NY,DELAWARE,36,025,8724,0.412,11958,0.565,485,0.023
NY,DUTCHESS,36,027,58232,0.47,63372,0.512,2277,0.018
NY,ERIE,36,029,251090,0.564,184423,0.414,9625,0.022
NY,ESSEX,36,031,8768,0.459,9869,0.517,445,0.023
NY,FRANKLIN,36,033,9543,0.521,8383,0.458,390,0.021
NY,FULTON,36,035,9202,0.414,12570,0.566,443,0.02
NY,GENESEE,36,037,10331,0.375,16725,0.606,524,0.019
NY,GREENE,36,039,8933,0.399,12996,0.58,469,0.021
NY,HAMILTON,36,041,1145,0.31,2475,0.67,75,0.02
NY,HERKIMER,36,043,11675,0.412,16024,0.566,611,0.022
NY,JEFFERSON,36,045,16860,0.435,21231,0.547,709,0.018
NY,KINGS,36,047,514973,0.749,167149,0.243,5658,0.008
NY,LEWIS,36,049,4546,0.399,6624,0.581,227,0.02
NY,LIVINGSTON,36,051,11504,0.384,17729,0.592,715,0.024
NY,MADISON,36,053,13121,0.433,16537,0.546,629,0.021
NY,MONROE,36,055,173497,0.506,163545,0.477,6022,0.018
NY,MONTGOMERY,36,057,9449,0.445,11338,0.534,434,0.02
NY,NASSAU,36,059,323070,0.522,288355,0.466,6918,0.011
NY,NEWYORK,36,061,526765,0.821,107405,0.167,7577,0.012
NY,NIAGARA,36,063,47602,0.493,47111,0.488,1867,0.019
NY,ONEIDA,36,065,40792,0.428,52392,0.549,2197,0.023
NY,ONONDAGA,36,067,116381,0.542,94006,0.438,4238,0.02
NY,ONTARIO,36,069,21166,0.422,27999,0.559,945,0.019
NY,ORANGE,36,071,63394,0.438,79089,0.547,2190,0.015
NY,ORLEANS,36,073,5959,0.359,10317,0.622,301,0.018
NY,OSWEGO,36,075,24133,0.468,26325,0.51,1149,0.022
NY,OTSEGO,36,077,12723,0.477,13342,0.501,587,0.022
NY,PUTNAM,36,079,19575,0.42,26356,0.566,640,0.014
NY,QUEENS,36,081,433835,0.717,165954,0.274,5273,0.009
NY,RENSSELAER,36,083,36075,0.497,34734,0.479,1705,0.024
NY,RICHMOND,36,085,68448,0.427,90325,0.564,1353,0.008
NY,ROCKLAND,36,087,64191,0.489,65130,0.496,1910,0.015
NY,SAINTLAWRENCE,36,089,22857,0.547,18029,0.432,875,0.021
NY,SARATOGA,36,091,48730,0.456,56158,0.525,1985,0.019
NY,SCHENECTADY,36,093,35971,0.518,32066,0.462,1432,0.021
NY,SCHOHARIE,36,095,5630,0.387,8591,0.59,338,0.023
NY,SCHUYLER,36,097,3445,0.401,4960,0.577,185,0.022
NY,SENECA,36,099,6979,0.455,7981,0.521,365,0.024
NY,STEUBEN,36,101,14523,0.343,26980,0.638,781,0.018
NY,SUFFOLK,36,103,315909,0.495,309949,0.485,12854,0.02
NY,SULLIVAN,36,105,15034,0.486,15319,0.495,613,0.02
NY,TIOGA,36,107,9694,0.406,13762,0.576,446,0.019
NY,TOMPKINS,36,109,27229,0.642,13994,0.33,1198,0.028
NY,ULSTER,36,111,47602,0.543,37821,0.431,2289,0.026
NY,WARREN,36,113,13405,0.432,16969,0.546,685,0.022
NY,WASHINGTON,36,115,10624,0.423,13827,0.551,652,0.026
NY,WAYNE,36,117,15709,0.381,24709,0.599,802,0.019
NY,WESTCHESTER,36,119,229849,0.581,159628,0.403,6293,0.016
NY,WYOMING,36,121,6134,0.338,11745,0.646,290,0.016
NY,YATES,36,123,4205,0.393,6309,0.589,197,0.018
NC,ALAMANCE,37,001,20686,0.382,33302,0.615,187,0.003
NC,ALEXANDER,37,003,4618,0.296,10928,0.701,54,0.003
NC,ALLEGHANY,37,005,1922,0.398,2883,0.597,22,0.005
NC,ANSON,37,007,5413,0.587,3796,0.411,16,0.002
NC,ASHE,37,009,4477,0.379,7292,0.617,54,0.005
NC,AVERY,37,011,1805,0.24,5678,0.755,41,0.005
NC,BEAUFORT,37,013,7025,0.36,12432,0.637,65,0.003
NC,BERTIE,37,015,4938,0.615,3057,0.381,37,0.005
NC,BLADEN,37,017,6109,0.496,6174,0.501,30,0.002
NC,BRUNSWICK,37,019,14903,0.392,22925,0.604,149,0.004
NC,BUNCOMBE,37,021,51868,0.494,52491,0.5,654,0.006
NC,BURKE,37,023,11728,0.381,18922,0.615,112,0.004
NC,CABARRUS,37,025,19803,0.326,40780,0.67,241,0.004
NC,CALDWELL,37,027,9999,0.319,21186,0.676,163,0.005
NC,CAMDEN,37,029,1339,0.35,2480,0.648,11,0.003
NC,CARTERET,37,031,7732,0.302,17716,0.693,127,0.005
NC,CASWELL,37,033,4539,0.481,4868,0.516,30,0.003
NC,CATAWBA,37,035,18858,0.321,39602,0.675,228,0.004
NC,CHATHAM,37,037,12897,0.498,12892,0.497,133,0.005
NC,CHEROKEE,37,039,3635,0.325,7517,0.671,47,0.004
NC,CHOWAN,37,041,2406,0.447,2967,0.551,13,0.002
NC,CLAY,37,043,1628,0.335,3209,0.659,29,0.006
NC,CLEVELAND,37,045,14215,0.383,22750,0.614,114,0.003
NC,COLUMBUS,37,047,10343,0.488,10773,0.508,75,0.004
NC,CRAVEN,37,049,14019,0.371,23575,0.624,162,0.004
NC,CUMBERLAND,37,051,45788,0.481,49139,0.516,299,0.003
NC,CURRITUCK,37,053,2909,0.324,6013,0.67,54,0.006
NC,DARE,37,055,6136,0.395,9345,0.601,67,0.004
NC,DAVIDSON,37,057,17191,0.289,42075,0.707,230,0.004
NC,DAVIE,37,059,4233,0.254,12372,0.742,75,0.004
NC,DUPLIN,37,061,6923,0.417,9611,0.58,49,0.003
NC,DURHAM,37,063,74524,0.68,34614,0.316,513,0.005
NC,EDGECOMBE,37,065,12877,0.611,8163,0.387,39,0.002
NC,FORSYTH,37,067,63340,0.455,75294,0.541,491,0.004
NC,FRANKLIN,37,069,9286,0.444,11540,0.552,92,0.004
NC,GASTON,37,071,20254,0.318,43252,0.678,249,0.004
NC,GATES,37,073,2121,0.523,1924,0.475,8,0.002
NC,GRAHAM,37,075,1272,0.319,2693,0.675,22,0.006
NC,GRANVILLE,37,077,9057,0.487,9491,0.51,53,0.003
NC,GREENE,37,079,2665,0.412,3800,0.587,7,0.001
NC,GUILFORD,37,081,100042,0.502,98254,0.493,1018,0.005
NC,HALIFAX,37,083,11528,0.587,8088,0.412,31,0.002
NC,HARNETT,37,085,11563,0.355,20922,0.642,86,0.003
NC,HAYWOOD,37,087,11237,0.433,14545,0.561,150,0.006
NC,HENDERSON,37,089,15003,0.347,28025,0.648,206,0.005
NC,HERTFORD,37,091,5141,0.632,2942,0.362,49,0.006
NC,HOKE,37,093,5794,0.523,5257,0.474,37,0.003
NC,HYDE,37,095,1048,0.457,1235,0.539,10,0.004
NC,IREDELL,37,097,18065,0.317,38675,0.679,233,0.004
NC,JACKSON,37,099,6737,0.475,7351,0.519,86,0.006
NC,JOHNSTON,37,101,17266,0.318,36903,0.679,188,0.003
NC,JONES,37,103,1893,0.419,2607,0.578,13,0.003
NC,LEE,37,105,7657,0.392,11834,0.606,52,0.003
NC,LENOIR,37,107,10207,0.44,12939,0.558,33,0.001
NC,LINCOLN,37,109,9434,0.319,20052,0.678,93,0.003
NC,MCDOWELL,37,111,5330,0.333,10590,0.662,82,0.005
NC,MACON,37,113,5489,0.365,9448,0.629,87,0.006
NC,MADISON,37,115,4234,0.447,5175,0.547,54,0.006
NC,MARTIN,37,117,5102,0.488,5334,0.51,16,0.002
NC,MECKLENBURG,37,119,166828,0.516,155084,0.48,1190,0.004
NC,MITCHELL,37,121,2080,0.267,5686,0.729,32,0.004
NC,MONTGOMERY,37,123,4313,0.428,5745,0.57,22,0.002
NC,MOORE,37,125,13555,0.353,24714,0.644,113,0.003
NC,NASH,37,127,15693,0.417,21902,0.581,78,0.002
NC,NEWHANOVER,37,129,35572,0.438,45351,0.558,324,0.004
NC,NORTHAMPTON,37,131,5584,0.637,3176,0.362,10,0.001
NC,ONSLOW,37,133,11250,0.302,25890,0.695,137,0.004
NC,ORANGE,37,135,42910,0.669,20771,0.324,472,0.007
NC,PAMLICO,37,137,2335,0.387,3679,0.609,24,0.004
NC,PASQUOTANK,37,139,6984,0.512,6609,0.484,55,0.004
NC,PENDER,37,141,6999,0.41,10037,0.587,49,0.003
NC,PERQUIMANS,37,143,1971,0.398,2965,0.598,22,0.004
NC,PERSON,37,145,6198,0.407,8973,0.59,43,0.003
NC,PITT,37,147,24924,0.465,28590,0.533,129,0.002
NC,POLK,37,149,3787,0.42,5140,0.57,94,0.01
NC,RANDOLPH,37,151,12966,0.255,37771,0.742,173,0.003
NC,RICHMOND,37,153,8383,0.519,7709,0.477,53,0.003
NC,ROBESON,37,155,17868,0.528,15909,0.47,94,0.003
NC,ROCKINGHAM,37,157,14430,0.386,22840,0.611,118,0.003
NC,ROWAN,37,159,16735,0.323,34914,0.673,217,0.004
NC,RUTHERFORD,37,161,8184,0.332,16343,0.663,131,0.005
NC,SAMPSON,37,163,9649,0.433,12600,0.565,39,0.002
NC,SCOTLAND,37,165,6386,0.553,5141,0.445,20,0.002
NC,STANLY,37,167,7650,0.299,17814,0.697,89,0.003
NC,STOKES,37,169,5767,0.297,13583,0.7,64,0.003
NC,SURRY,37,171,8304,0.319,17587,0.677,101,0.004
NC,SWAIN,37,173,2419,0.48,2593,0.514,32,0.006
NC,TRANSYLVANIA,37,175,6097,0.391,9386,0.602,105,0.007
NC,TYRRELL,37,177,731,0.46,855,0.538,4,0.003
NC,UNION,37,179,17974,0.295,42820,0.702,207,0.003
NC,VANCE,37,181,8762,0.559,6884,0.439,31,0.002
NC,WAKE,37,183,169909,0.487,177324,0.508,1611,0.005
NC,WARREN,37,185,5171,0.644,2840,0.354,16,0.002
NC,WASHINGTON,37,187,2969,0.543,2484,0.454,18,0.003
NC,WATAUGA,37,189,11232,0.467,12659,0.526,159,0.007
NC,WAYNE,37,191,15076,0.376,24883,0.621,87,0.002
NC,WILKES,37,193,7862,0.29,19197,0.707,95,0.003
NC,WILSON,37,195,14206,0.465,16264,0.533,65,0.002
NC,YADKIN,37,197,3451,0.225,11816,0.772,46,0.003
NC,YANCEY,37,199,4434,0.47,4940,0.524,57,0.006
ND,ADAMS,38,001,353,0.273,915,0.709,23,0.018
ND,BARNES,38,003,2186,0.376,3541,0.609,86,0.015
ND,BENSON,38,005,1196,0.533,1002,0.446,48,0.021
ND,BILLINGS,38,007,99,0.176,449,0.796,16,0.028
ND,BOTTINEAU,38,009,1168,0.318,2468,0.672,38,0.01
ND,BOWMAN,38,011,397,0.231,1280,0.746,39,0.023
ND,BURKE,38,013,336,0.288,808,0.694,21,0.018
ND,BURLEIGH,38,015,11621,0.299,26577,0.685,616,0.016
ND,CASS,38,017,26010,0.39,39619,0.594,1082,0.016
ND,CAVALIER,38,019,887,0.363,1522,0.623,35,0.014
ND,DICKEY,38,021,883,0.313,1890,0.67,48,0.017
ND,DIVIDE,38,023,487,0.384,751,0.592,30,0.024
ND,DUNN,38,025,571,0.322,1178,0.664,25,0.014
ND,EDDY,38,027,534,0.44,655,0.54,24,0.02
ND,EMMONS,38,029,611,0.289,1449,0.686,53,0.025
ND,FOSTER,38,031,518,0.293,1219,0.69,29,0.016
ND,GOLDENVALLEY,38,033,195,0.21,719,0.776,13,0.014
ND,GRANDFORKS,38,035,12646,0.414,17298,0.567,567,0.019
ND,GRANT,38,037,264,0.213,952,0.767,26,0.021
ND,GRIGGS,38,039,505,0.351,907,0.63,27,0.019
ND,HETTINGER,38,041,405,0.271,1044,0.699,45,0.03
ND,KIDDER,38,043,433,0.316,902,0.659,34,0.025
ND,LAMOURE,38,045,712,0.305,1592,0.682,31,0.013
ND,LOGAN,38,047,265,0.235,844,0.747,21,0.019
ND,MCHENRY,38,049,1030,0.365,1744,0.618,46,0.016
ND,MCINTOSH,38,051,436,0.253,1254,0.728,32,0.019
ND,MCKENZIE,38,053,847,0.307,1897,0.687,18,0.007
ND,MCLEAN,38,055,1664,0.35,3014,0.635,72,0.015
ND,MERCER,38,057,1245,0.27,3285,0.712,87,0.019
ND,MORTON,38,059,4073,0.322,8325,0.659,235,0.019
ND,MOUNTRAIL,38,061,1465,0.483,1527,0.504,38,0.013
ND,NELSON,38,063,778,0.405,1107,0.576,37,0.019
ND,OLIVER,38,065,310,0.277,790,0.706,19,0.017
ND,PEMBINA,38,067,1321,0.343,2466,0.64,69,0.018
ND,PIERCE,38,069,686,0.313,1475,0.672,34,0.015
ND,RAMSEY,38,071,1885,0.385,2943,0.601,72,0.015
ND,RANSOM,38,073,1199,0.461,1352,0.52,51,0.02
ND,RENVILLE,38,075,497,0.338,953,0.649,19,0.013
ND,RICHLAND,38,077,2821,0.343,5264,0.641,130,0.016
ND,ROLETTE,38,079,2564,0.634,1392,0.344,88,0.022
ND,SARGENT,38,081,1021,0.464,1147,0.521,32,0.015
ND,SHERIDAN,38,083,200,0.212,727,0.77,17,0.018
ND,SIOUX,38,085,804,0.705,319,0.28,17,0.015
ND,SLOPE,38,087,89,0.206,335,0.775,8,0.019
ND,STARK,38,089,3013,0.29,7220,0.694,167,0.016
ND,STEELE,38,091,616,0.508,586,0.483,11,0.009
ND,STUTSMAN,38,093,3438,0.34,6517,0.644,167,0.016
ND,TOWNER,38,095,606,0.436,754,0.542,31,0.022
ND,TRAILL,38,097,1651,0.389,2543,0.599,54,0.013
ND,WALSH,38,099,1905,0.367,3194,0.616,87,0.017
ND,WARD,38,101,8236,0.322,17008,0.664,368,0.014
ND,WELLS,38,103,858,0.335,1654,0.646,49,0.019
ND,WILLIAMS,38,105,2512,0.281,6278,0.703,139,0.016
OH,ADAMS,39,001,4281,0.357,7653,0.638,66,0.006
OH,ALLEN,39,003,16470,0.334,32580,0.661,206,0.004
OH,ASHLAND,39,005,8576,0.343,16209,0.649,194,0.008
OH,ASHTABULA,39,007,24060,0.53,21038,0.463,309,0.007
OH,ATHENS,39,009,18998,0.632,10847,0.361,200,0.007
OH,AUGLAIZE,39,011,5903,0.256,17016,0.739,115,0.005
OH,BELMONT,39,013,17576,0.527,15589,0.468,157,0.005
OH,BROWN,39,015,7140,0.359,12647,0.636,105,0.005
OH,BUTLER,39,017,56243,0.337,109872,0.659,704,0.004
OH,CARROLL,39,019,6300,0.446,7695,0.545,117,0.008
OH,CHAMPAIGN,39,021,6968,0.371,11718,0.624,90,0.005
OH,CLARK,39,023,33535,0.487,34941,0.508,331,0.005
OH,CLERMONT,39,025,25887,0.291,62949,0.707,243,0.003
OH,CLINTON,39,027,5417,0.294,12938,0.703,59,0.003
OH,COLUMBIANA,39,029,23429,0.474,25753,0.521,283,0.006
OH,COSHOCTON,39,031,7378,0.426,9839,0.569,86,0.005
OH,CRAWFORD,39,033,7773,0.357,13885,0.637,143,0.007
OH,CUYAHOGA,39,035,448503,0.666,221660,0.329,3674,0.005
OH,DARKE,39,037,7846,0.298,18306,0.696,161,0.006
OH,DEFIANCE,39,039,6975,0.377,11397,0.616,144,0.008
OH,DELAWARE,39,041,27048,0.336,53143,0.661,265,0.003
OH,ERIE,39,043,21421,0.534,18597,0.464,67,0.002
OH,FAIRFIELD,39,045,24783,0.365,42715,0.629,384,0.006
OH,FAYETTE,39,047,4334,0.369,7376,0.627,47,0.004
OH,FRANKLIN,39,049,285801,0.544,237253,0.451,2773,0.005
OH,FULTON,39,051,8224,0.375,13640,0.621,90,0.004
OH,GALLIA,39,053,5366,0.383,8576,0.613,51,0.004
OH,GEAUGA,39,055,19850,0.394,30370,0.602,222,0.004
OH,GREENE,39,057,30531,0.385,48388,0.61,363,0.005
OH,GUERNSEY,39,059,7768,0.435,9962,0.558,110,0.006
OH,HAMILTON,39,061,199679,0.471,222616,0.525,1730,0.004
OH,HANCOCK,39,063,10352,0.291,25105,0.705,162,0.005
OH,HARDIN,39,065,4891,0.365,8441,0.63,60,0.004
OH,HARRISON,39,067,3780,0.466,4274,0.527,55,0.007
OH,HENRY,39,069,5111,0.338,9902,0.656,92,0.006
OH,HIGHLAND,39,071,6194,0.335,12211,0.661,76,0.004
OH,HOCKING,39,073,6175,0.468,6936,0.525,88,0.007
OH,HOLMES,39,075,2697,0.24,8468,0.755,55,0.005
OH,HURON,39,077,10568,0.413,14817,0.58,173,0.007
OH,JACKSON,39,079,5700,0.398,8585,0.599,49,0.003
OH,JEFFERSON,39,081,19024,0.523,17185,0.472,163,0.004
OH,KNOX,39,083,9820,0.363,17068,0.631,157,0.006
OH,LAKE,39,085,59049,0.485,62193,0.511,581,0.005
OH,LAWRENCE,39,087,12120,0.437,15455,0.558,135,0.005
OH,LICKING,39,089,30053,0.378,49016,0.617,351,0.004
OH,LOGAN,39,091,6825,0.319,14471,0.676,102,0.005
OH,LORAIN,39,093,78970,0.561,61203,0.435,569,0.004
OH,LUCAS,39,095,132715,0.602,87160,0.395,555,0.003
OH,MADISON,39,097,6203,0.357,11117,0.639,78,0.004
OH,MAHONING,39,099,83194,0.626,48761,0.367,949,0.007
OH,MARION,39,101,11930,0.408,17171,0.587,157,0.005
OH,MEDINA,39,103,36272,0.427,48196,0.568,410,0.005
OH,MEIGS,39,105,4438,0.412,6272,0.582,61,0.006
OH,MERCER,39,107,5118,0.245,15650,0.749,122,0.006
OH,MIAMI,39,109,17606,0.34,33992,0.657,162,0.003
OH,MONROE,39,111,4243,0.549,3424,0.443,62,0.008
OH,MONTGOMERY,39,113,142997,0.506,138371,0.49,1216,0.004
OH,MORGAN,39,115,2875,0.429,3758,0.561,70,0.01
